asset_uuid,label,manifest_uri,iiif_image_uri
b7YMLMGsdVeXPlRZZRtLHXVE,Soort Artemisia [Artemisia caerulescens],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/b7YMLMGsdVeXPlRZZRtLHXVE.json,https://dams1.antwerpen.be/iiif/b7YMLMGsdVeXPlRZZRtLHXVE/full/full/0/default.jpg
GRVTYW73kH8ZIZWFIZfHieWd,Romeinse munt van keizer Arcadius,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/GRVTYW73kH8ZIZWFIZfHieWd.json,https://dams1.antwerpen.be/iiif/GRVTYW73kH8ZIZWFIZfHieWd/full/full/0/default.jpg
SDi4oVcnHDOhbfhAf6BAvJOe,Mediterrane strobloem [Helichrysum stoechas],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/SDi4oVcnHDOhbfhAf6BAvJOe.json,https://dams1.antwerpen.be/iiif/SDi4oVcnHDOhbfhAf6BAvJOe/full/full/0/default.jpg
T2fkDajcTfnd3QOZFajedqSn,"Initiaal A, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/T2fkDajcTfnd3QOZFajedqSn.json,https://dams1.antwerpen.be/iiif/T2fkDajcTfnd3QOZFajedqSn/full/full/0/default.jpg
o2EUVTeIcQSXwZLB7R6KJOpn,Bronzen follis keizer Constantijn de grote,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/o2EUVTeIcQSXwZLB7R6KJOpn.json,https://dams1.antwerpen.be/iiif/o2EUVTeIcQSXwZLB7R6KJOpn/full/full/0/default.jpg
f2MP9UCieRiTjpBRrknDRlVb,"Sierinitiaal O, romein (22 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/f2MP9UCieRiTjpBRrknDRlVb.json,https://dams1.antwerpen.be/iiif/f2MP9UCieRiTjpBRrknDRlVb/full/full/0/default.jpg
G2f76w4Ue9oIbOjsDBSkUdYR,"Sierinitiaal L, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/G2f76w4Ue9oIbOjsDBSkUdYR.json,https://dams1.antwerpen.be/iiif/G2f76w4Ue9oIbOjsDBSkUdYR/full/full/0/default.jpg
Q2WDVQWCfShLZeZjURhIPTXl,"Wetenschappelijk diagram: Classis rationalis paradeigmata. 2. Schaema idaeae Mediae atque praecipuae classis rationalis, quae superioris quidem velut imago est exemplar posterioris",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Q2WDVQWCfShLZeZjURhIPTXl.json,https://dams1.antwerpen.be/iiif/Q2WDVQWCfShLZeZjURhIPTXl/full/full/0/default.jpg
f2RXYSQZUQkdLbGMdOwklkYf,"Sierinitiaal G, romein (23 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/f2RXYSQZUQkdLbGMdOwklkYf.json,https://dams1.antwerpen.be/iiif/f2RXYSQZUQkdLbGMdOwklkYf/full/full/0/default.jpg
q1CPDORhMcvdJ7QZYLwfrdEK,"Sierinitiaal D, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/q1CPDORhMcvdJ7QZYLwfrdEK.json,https://dams1.antwerpen.be/iiif/q1CPDORhMcvdJ7QZYLwfrdEK/full/full/0/default.jpg
G2N1ZYiScZSTPZQLRCDFwH4L,Krans van olijftakken met Christusmonogram,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/G2N1ZYiScZSTPZQLRCDFwH4L.json,https://dams1.antwerpen.be/iiif/G2N1ZYiScZSTPZQLRCDFwH4L/full/full/0/default.jpg
V1kdZMlhVhtnHcnIWBxl6nQa,Clypeola jonthlaspi,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V1kdZMlhVhtnHcnIWBxl6nQa.json,https://dams1.antwerpen.be/iiif/V1kdZMlhVhtnHcnIWBxl6nQa/full/full/0/default.jpg
uMXfRDUiWfSOMA5jTjmVOYyD,Gele morgenster [Tragopogon pratensis subsp. pratensis],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/uMXfRDUiWfSOMA5jTjmVOYyD.json,https://dams1.antwerpen.be/iiif/uMXfRDUiWfSOMA5jTjmVOYyD/full/full/0/default.jpg
r1soFPW57ZUOVQRIOZAkpFdl,"Sierinitiaal P, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/r1soFPW57ZUOVQRIOZAkpFdl.json,https://dams1.antwerpen.be/iiif/r1soFPW57ZUOVQRIOZAkpFdl/full/full/0/default.jpg
b2GYWOVEcROZPBpkQhBf84Ep,"Sierinitiaal T, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/b2GYWOVEcROZPBpkQhBf84Ep.json,https://dams1.antwerpen.be/iiif/b2GYWOVEcROZPBpkQhBf84Ep/full/full/0/default.jpg
m2JXJbEibsNFvh9QYkxPz9su,"Emblematische voorstelling: Quae supra nos, nihil ad nos [Overmoed wordt afgestraft].",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m2JXJbEibsNFvh9QYkxPz9su.json,https://dams1.antwerpen.be/iiif/m2JXJbEibsNFvh9QYkxPz9su/full/full/0/default.jpg
V1IPfNFQUQnRRoNujfMfoHqP,MPM_HB_08290_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V1IPfNFQUQnRRoNujfMfoHqP.json,https://dams1.antwerpen.be/iiif/V1IPfNFQUQnRRoNujfMfoHqP/full/full/0/default.jpg
bSAYHUNpNCKsARVdVzSPTUBM,Zandlelie of strandnarcis [Pancratium maritimum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/bSAYHUNpNCKsARVdVzSPTUBM.json,https://dams1.antwerpen.be/iiif/bSAYHUNpNCKsARVdVzSPTUBM/full/full/0/default.jpg
E2WlmhjdVaVtWdOckXAxVTj2,"Sierinitiaal L, romein (40 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/E2WlmhjdVaVtWdOckXAxVTj2.json,https://dams1.antwerpen.be/iiif/E2WlmhjdVaVtWdOckXAxVTj2/full/full/0/default.jpg
W1ZPSNKxgBHah4YKTOHB8uVh,Diagram geometrische optica (p. 557 onderaan),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/W1ZPSNKxgBHah4YKTOHB8uVh.json,https://dams1.antwerpen.be/iiif/W1ZPSNKxgBHah4YKTOHB8uVh/full/full/0/default.jpg
y1QGobgkSoENEclpamFeXGaM,MPM_HB_07972_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/y1QGobgkSoENEclpamFeXGaM.json,https://dams1.antwerpen.be/iiif/y1QGobgkSoENEclpamFeXGaM/full/full/0/default.jpg
Nm6LiVDvCULPVDnYSpBm9xJH,"Emblematische voorstelling: Sic praedae patet esca sui [Geeft sich dan soo bloot, dat hij door't aes wort proy]",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Nm6LiVDvCULPVDnYSpBm9xJH.json,https://dams1.antwerpen.be/iiif/Nm6LiVDvCULPVDnYSpBm9xJH/full/full/0/default.jpg
S29kagn7edWaDFTKyOr5eGgY,Brede ereprijs [Veronica teucrium] of gewone ereprijs [Veronica chamaedrys],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/S29kagn7edWaDFTKyOr5eGgY.json,https://dams1.antwerpen.be/iiif/S29kagn7edWaDFTKyOr5eGgY/full/full/0/default.jpg
pWQOgS4ItSZPVNMRj95FzUIf,Emblematische voorstelling: Coërcenda &amp; exstirpanda impietas [Gerechtigheid overwint de roekzelozen],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/pWQOgS4ItSZPVNMRj95FzUIf.json,https://dams1.antwerpen.be/iiif/pWQOgS4ItSZPVNMRj95FzUIf/full/full/0/default.jpg
f1MTgCHTegXPIuNDdAzs0Rns,Tijmereprijs [Veronica serpyllifolia] of aarereprijs [Veronica spicata],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/f1MTgCHTegXPIuNDdAzs0Rns.json,https://dams1.antwerpen.be/iiif/f1MTgCHTegXPIuNDdAzs0Rns/full/full/0/default.jpg
HTaJkmkBd3iUGTcbqY2vCntH,Ruimtelijk figuur: het prisma [definitie 29],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/HTaJkmkBd3iUGTcbqY2vCntH.json,https://dams1.antwerpen.be/iiif/HTaJkmkBd3iUGTcbqY2vCntH/full/full/0/default.jpg
x9HlYeLZqHqJV4d9CQHtSdI1,MPM_HB_13747_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/x9HlYeLZqHqJV4d9CQHtSdI1.json,https://dams1.antwerpen.be/iiif/x9HlYeLZqHqJV4d9CQHtSdI1/full/full/0/default.jpg
n1daL9eoQOGXqggjUk1Podq4,"Sierinitiaal T, romein (32 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/n1daL9eoQOGXqggjUk1Podq4.json,https://dams1.antwerpen.be/iiif/n1daL9eoQOGXqggjUk1Podq4/full/full/0/default.jpg
r22aPMDSHuHtcY48caZSYpBq,Kurkumawortel of zedoarwortel [Curcuma zedoaria] (?),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/r22aPMDSHuHtcY48caZSYpBq.json,https://dams1.antwerpen.be/iiif/r22aPMDSHuHtcY48caZSYpBq/full/full/0/default.jpg
V2BJTVlZkBIjWCZQQZzSy7eC,Riet [Phragmites australis],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V2BJTVlZkBIjWCZQQZzSy7eC.json,https://dams1.antwerpen.be/iiif/V2BJTVlZkBIjWCZQQZzSy7eC/full/full/0/default.jpg
w1HDjFlcjVTiridbRYBUwILE,MPM_HB_00879_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/w1HDjFlcjVTiridbRYBUwILE.json,https://dams1.antwerpen.be/iiif/w1HDjFlcjVTiridbRYBUwILE/full/full/0/default.jpg
i1QfafRI9UWZMXiZIl4ryyFR,"Vignet: sierlijst met heiligen, waaronder de onthoofde Dionysius van Parijs (onder)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/i1QfafRI9UWZMXiZIl4ryyFR.json,https://dams1.antwerpen.be/iiif/i1QfafRI9UWZMXiZIl4ryyFR/full/full/0/default.jpg
U2aSoj9lKSiIDSU5RkwIzp6S,Gele affodil [Asphodeline lutea],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/U2aSoj9lKSiIDSU5RkwIzp6S.json,https://dams1.antwerpen.be/iiif/U2aSoj9lKSiIDSU5RkwIzp6S/full/full/0/default.jpg
X1cRYdUvWaxDLbe2cBsM8z4s,"Sierinitiaal B, unciaal (40 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/X1cRYdUvWaxDLbe2cBsM8z4s.json,https://dams1.antwerpen.be/iiif/X1cRYdUvWaxDLbe2cBsM8z4s/full/full/0/default.jpg
SWtcacbB5bhkrONSQiEGcxey,"Portret van Gaius Julius Verus Maximus, zoon van keizer Maximinus I Thrax en co-regent 236-238 (sleutelblok)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/SWtcacbB5bhkrONSQiEGcxey.json,https://dams1.antwerpen.be/iiif/SWtcacbB5bhkrONSQiEGcxey/full/full/0/default.jpg
n2NYscZOUXrknUaNdaJsR5Xz,Blauw glidkruid [Scutellaria galericulata],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/n2NYscZOUXrknUaNdaJsR5Xz.json,https://dams1.antwerpen.be/iiif/n2NYscZOUXrknUaNdaJsR5Xz/full/full/0/default.jpg
M2RSTpWTRpHagGVZPTlbpSl8,Kattenstaartamarant [Amaranthus caudatus],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/M2RSTpWTRpHagGVZPTlbpSl8.json,https://dams1.antwerpen.be/iiif/M2RSTpWTRpHagGVZPTlbpSl8/full/full/0/default.jpg
X1ioSPPqFbY88eaJSGmdcGfF,Mozes wijst twee vechtende Hebreeuwers terecht,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/X1ioSPPqFbY88eaJSGmdcGfF.json,https://dams1.antwerpen.be/iiif/X1ioSPPqFbY88eaJSGmdcGfF/full/full/0/default.jpg
r1OMYTV9rtRC8IJcbDFH0unJ,Diagram geometrische optica (p. 137 bovenaan) met een decoratief bloemmotief,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/r1OMYTV9rtRC8IJcbDFH0unJ.json,https://dams1.antwerpen.be/iiif/r1OMYTV9rtRC8IJcbDFH0unJ/full/full/0/default.jpg
h1FTCMKKesSTNgcXSdEns1MS,"Sterrenbeelden Grote Beer, Kleine Beer en Draak",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/h1FTCMKKesSTNgcXSdEns1MS.json,https://dams1.antwerpen.be/iiif/h1FTCMKKesSTNgcXSdEns1MS/full/full/0/default.jpg
b1iYgpRiRgFSMPdKBKx3Bsue,MPM_HB_08364_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/b1iYgpRiRgFSMPdKBKx3Bsue.json,https://dams1.antwerpen.be/iiif/b1iYgpRiRgFSMPdKBKx3Bsue/full/full/0/default.jpg
a2Msf9TNufFbPUIMGW5hjwMt,Voederwikke [Vicia sativa subsp. sativa],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/a2Msf9TNufFbPUIMGW5hjwMt.json,https://dams1.antwerpen.be/iiif/a2Msf9TNufFbPUIMGW5hjwMt/full/full/0/default.jpg
M2SzchDgiTMIbeS7RDGf7UP1,Wilde kievitsbloem [Fritillaria meleagris],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/M2SzchDgiTMIbeS7RDGf7UP1.json,https://dams1.antwerpen.be/iiif/M2SzchDgiTMIbeS7RDGf7UP1/full/full/0/default.jpg
j8lTfK8WQmJiiODVKnTMtVNq,"Sierinitiaal Q, romein (29 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/j8lTfK8WQmJiiODVKnTMtVNq.json,https://dams1.antwerpen.be/iiif/j8lTfK8WQmJiiODVKnTMtVNq/full/full/0/default.jpg
j2HYTERjDcWXlLmKSG5O024h,Spinazie [Spinacia oleracea],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/j2HYTERjDcWXlLmKSG5O024h.json,https://dams1.antwerpen.be/iiif/j2HYTERjDcWXlLmKSG5O024h/full/full/0/default.jpg
s1kYgULa3dKVBHafdgcWNQnN,Turijns bedstro [Asperula taurina],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/s1kYgULa3dKVBHafdgcWNQnN.json,https://dams1.antwerpen.be/iiif/s1kYgULa3dKVBHafdgcWNQnN/full/full/0/default.jpg
g1OsLPLZkXeCfW8NHUehYJQN,Emblematische voorstelling: Sus lutulenta sequitur [Slaaf van de genotzucht].,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/g1OsLPLZkXeCfW8NHUehYJQN.json,https://dams1.antwerpen.be/iiif/g1OsLPLZkXeCfW8NHUehYJQN/full/full/0/default.jpg
e2KMHmh6eOkekYWpuBa4LOHT,"Sierinitiaal Q, lettre cadeau (85 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/e2KMHmh6eOkekYWpuBa4LOHT.json,https://dams1.antwerpen.be/iiif/e2KMHmh6eOkekYWpuBa4LOHT/full/full/0/default.jpg
v1tQJhWL9orqKV3xOHMcHCip,MPM_HB_08543_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/v1tQJhWL9orqKV3xOHMcHCip.json,https://dams1.antwerpen.be/iiif/v1tQJhWL9orqKV3xOHMcHCip/full/full/0/default.jpg
p2b3YBMe6UXNKFmRHhDGZXk6,"Sierinitiaal O, romein (23 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/p2b3YBMe6UXNKFmRHhDGZXk6.json,https://dams1.antwerpen.be/iiif/p2b3YBMe6UXNKFmRHhDGZXk6/full/full/0/default.jpg
CBYMtRYRBhU8KNw7bZO0Qui7,"Sierinitiaal O, lettre cadeau (40 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/CBYMtRYRBhU8KNw7bZO0Qui7.json,https://dams1.antwerpen.be/iiif/CBYMtRYRBhU8KNw7bZO0Qui7/full/full/0/default.jpg
M2aPaFdhbeccPE7adqci9lMd,Bosooievaarsbek [Geranium sylvaticum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/M2aPaFdhbeccPE7adqci9lMd.json,https://dams1.antwerpen.be/iiif/M2aPaFdhbeccPE7adqci9lMd/full/full/0/default.jpg
K1YJkHkiQOYqfcSYMNSiMy5u,Kleinste wolfsmelk [Euphorbia chamaesyce],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/K1YJkHkiQOYqfcSYMNSiMy5u.json,https://dams1.antwerpen.be/iiif/K1YJkHkiQOYqfcSYMNSiMy5u/full/full/0/default.jpg
bIJloBfTPRmR68oBkAtBPFRD,Jupiter weigert de slang de toegang tot het godenfeest,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/bIJloBfTPRmR68oBkAtBPFRD.json,https://dams1.antwerpen.be/iiif/bIJloBfTPRmR68oBkAtBPFRD/full/full/0/default.jpg
s2LGCan3RGYDILsIvZ6401Hh,"Sierinitiaal I, romein",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/s2LGCan3RGYDILsIvZ6401Hh.json,https://dams1.antwerpen.be/iiif/s2LGCan3RGYDILsIvZ6401Hh/full/full/0/default.jpg
R1dYcbOtDQZJdMYWWfrpQPns,MPM_HB_08516_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/R1dYcbOtDQZJdMYWWfrpQPns.json,https://dams1.antwerpen.be/iiif/R1dYcbOtDQZJdMYWWfrpQPns/full/full/0/default.jpg
JpIQPDcTeXbJnAVUmiLkosFb,Vignet: sierlijst,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/JpIQPDcTeXbJnAVUmiLkosFb.json,https://dams1.antwerpen.be/iiif/JpIQPDcTeXbJnAVUmiLkosFb/full/full/0/default.jpg
l1YKKCYUuEpjOiPVdSSEvfEe,Jezus in de tempel,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/l1YKKCYUuEpjOiPVdSSEvfEe.json,https://dams1.antwerpen.be/iiif/l1YKKCYUuEpjOiPVdSSEvfEe/full/full/0/default.jpg
RCCaombZGnXVT9QPMQClCnPF,Gewone tabaksplant [Nicotiana tabacum],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/RCCaombZGnXVT9QPMQClCnPF.json,https://dams1.antwerpen.be/iiif/RCCaombZGnXVT9QPMQClCnPF/full/full/0/default.jpg
NiaKIcce9njSrVSOY2GS02af,Drukkersmerk van de Officina Plantiniana,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/NiaKIcce9njSrVSOY2GS02af.json,https://dams1.antwerpen.be/iiif/NiaKIcce9njSrVSOY2GS02af/full/full/0/default.jpg
z1ISZ9MrPZA6qXI9nQXOOy68,"Sierinitiaal H, lettre cadeau (65 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/z1ISZ9MrPZA6qXI9nQXOOy68.json,https://dams1.antwerpen.be/iiif/z1ISZ9MrPZA6qXI9nQXOOy68/full/full/0/default.jpg
j2IGiDuNeBfCQsHSFYLBDs4H,Wede (gekweekt) [Isatis tinctoria],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/j2IGiDuNeBfCQsHSFYLBDs4H.json,https://dams1.antwerpen.be/iiif/j2IGiDuNeBfCQsHSFYLBDs4H/full/full/0/default.jpg
Q1r6WMPVNfJXWJRJaNehUGrh,Silene conoidea,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Q1r6WMPVNfJXWJRJaNehUGrh.json,https://dams1.antwerpen.be/iiif/Q1r6WMPVNfJXWJRJaNehUGrh/full/full/0/default.jpg
cWOLtVXGeaOHcMqZWFlCduJu,Rupsjesvrucht of schorpioenstaart [Scorpiurus muricatus],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/cWOLtVXGeaOHcMqZWFlCduJu.json,https://dams1.antwerpen.be/iiif/cWOLtVXGeaOHcMqZWFlCduJu/full/full/0/default.jpg
TTvbPradUFwfmllumTwQPrHi,"Sierinitiaal C, romein (32 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/TTvbPradUFwfmllumTwQPrHi.json,https://dams1.antwerpen.be/iiif/TTvbPradUFwfmllumTwQPrHi/full/full/0/default.jpg
m2SBgADIWLRVQvSBRW53RtZx,"Sierinitiaal S, gotische kalligrafie",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m2SBgADIWLRVQvSBRW53RtZx.json,https://dams1.antwerpen.be/iiif/m2SBgADIWLRVQvSBRW53RtZx/full/full/0/default.jpg
m1MJXFkTM8HUj5cPMF09vsYj,Egyptische god,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/m1MJXFkTM8HUj5cPMF09vsYj.json,https://dams1.antwerpen.be/iiif/m1MJXFkTM8HUj5cPMF09vsYj/full/full/0/default.jpg
A2SQeZdNBUOrZnYKbSXL19RW,Vroege zegge [Carex praecox] (?),https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/A2SQeZdNBUOrZnYKbSXL19RW.json,https://dams1.antwerpen.be/iiif/A2SQeZdNBUOrZnYKbSXL19RW/full/full/0/default.jpg
U1adjKV5TGeOVD6OYJ8eYYsO,"Sierinitiaal R, lettre cadeau (20 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/U1adjKV5TGeOVD6OYJ8eYYsO.json,https://dams1.antwerpen.be/iiif/U1adjKV5TGeOVD6OYJ8eYYsO/full/full/0/default.jpg
i2dDMN8KVQeHchhUJNttut80,"Sierinitiaal K, lettre cadeau (65 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/i2dDMN8KVQeHchhUJNttut80.json,https://dams1.antwerpen.be/iiif/i2dDMN8KVQeHchhUJNttut80/full/full/0/default.jpg
k2hniMKRlOEcHYYTIg2sWLTk,MPM_HB_05111_afdruk.tif,https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/k2hniMKRlOEcHYYTIg2sWLTk.json,https://dams1.antwerpen.be/iiif/k2hniMKRlOEcHYYTIg2sWLTk/full/full/0/default.jpg
D1coVHkndXXElDWSigGNZUde,Pompelmoes [Citrus maxima],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/D1coVHkndXXElDWSigGNZUde.json,https://dams1.antwerpen.be/iiif/D1coVHkndXXElDWSigGNZUde/full/full/0/default.jpg
d28mkeTJ8SdcesH4pvkhxKRN,Gewone berenklauw [Heracleum sphondylium],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/d28mkeTJ8SdcesH4pvkhxKRN.json,https://dams1.antwerpen.be/iiif/d28mkeTJ8SdcesH4pvkhxKRN/full/full/0/default.jpg
v2FdUkhlNfZVJqiPUhtORvNt,"Sierinitiaal R, romein (32 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/v2FdUkhlNfZVJqiPUhtORvNt.json,https://dams1.antwerpen.be/iiif/v2FdUkhlNfZVJqiPUhtORvNt/full/full/0/default.jpg
V1ofWraFDDcBPWkhdKs0Jj4s,Kruidje-roer-mij-niet [Mimosa pudica],https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/V1ofWraFDDcBPWkhdKs0Jj4s.json,https://dams1.antwerpen.be/iiif/V1ofWraFDDcBPWkhdKs0Jj4s/full/full/0/default.jpg
Q2EkHXLFcUSDOQdRXXiBGflY,"Sierinitiaal S, romein (23 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/Q2EkHXLFcUSDOQdRXXiBGflY.json,https://dams1.antwerpen.be/iiif/Q2EkHXLFcUSDOQdRXXiBGflY/full/full/0/default.jpg
X1RTtPLFRSET8bkjTPzLPL1k,"Sierinitiaal F, lettre cadeau (65 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/X1RTtPLFRSET8bkjTPzLPL1k.json,https://dams1.antwerpen.be/iiif/X1RTtPLFRSET8bkjTPzLPL1k/full/full/0/default.jpg
OVjYdbHO5atTXa5Pohj6kNRn,"Sierinitiaal M, romein (16 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/OVjYdbHO5atTXa5Pohj6kNRn.json,https://dams1.antwerpen.be/iiif/OVjYdbHO5atTXa5Pohj6kNRn/full/full/0/default.jpg
JQsUfKZQINnWHORUcpk3BTnD,"Sierinitiaal L, romein (32 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/JQsUfKZQINnWHORUcpk3BTnD.json,https://dams1.antwerpen.be/iiif/JQsUfKZQINnWHORUcpk3BTnD/full/full/0/default.jpg
l1qMdnhgQq3sQMClOuuP10BS,"Sierinitiaal S, romein (22 mm)",https://bretelemens.github.io/IIIF-manifest-samples/001-manifest-set/mpm-woodcuts/manifests/l1qMdnhgQq3sQMClOuuP10BS.json,https://dams1.antwerpen.be/iiif/l1qMdnhgQq3sQMClOuuP10BS/full/full/0/default.jpg
